Date,CountryName,RegionName,PrescriptionIndex,C1M_School closing,C2M_Workplace closing,C3M_Cancel public events,C4M_Restrictions on gatherings,C5M_Close public transport,C6M_Stay at home requirements,C7M_Restrictions on internal movement,C8EV_International travel controls,H1_Public information campaigns,H2_Testing policy,H3_Contact tracing,H6M_Facial Coverings
2021-06-08,Peru,,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-09,Peru,,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-10,Peru,,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-11,Peru,,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-12,Peru,,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-13,Peru,,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-14,Peru,,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-15,Peru,,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-16,Peru,,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-17,Peru,,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-18,Peru,,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-19,Peru,,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-20,Peru,,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-21,Peru,,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-22,Peru,,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-23,Peru,,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-24,Peru,,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-25,Peru,,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-26,Peru,,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-27,Peru,,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-28,Peru,,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-29,Peru,,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-30,Peru,,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-01,Peru,,2,3,3,0,4,0,0,0,4,0,2,0,0
2021-06-02,Peru,,2,3,3,0,4,0,0,0,4,0,2,0,0
2021-06-03,Peru,,2,3,3,0,4,0,0,0,4,0,2,0,0
2021-06-04,Peru,,2,3,3,0,4,0,0,0,4,0,2,0,0
2021-06-05,Peru,,2,3,3,0,4,0,0,0,4,0,2,0,0
2021-06-06,Peru,,2,3,3,0,4,0,0,0,4,0,2,0,0
2021-06-07,Peru,,2,3,3,0,4,0,0,0,4,0,2,0,0
2021-06-08,Peru,,2,3,3,0,4,0,0,0,4,0,2,0,0
2021-06-09,Peru,,2,3,3,0,4,0,0,0,4,0,2,0,0
2021-06-10,Peru,,2,3,3,0,4,0,0,0,4,0,2,0,0
2021-06-11,Peru,,2,3,3,0,4,0,0,0,4,0,2,0,0
2021-06-12,Peru,,2,3,3,0,4,0,0,0,4,0,2,0,0
2021-06-13,Peru,,2,3,3,0,4,0,0,0,4,0,2,0,0
2021-06-14,Peru,,2,3,3,0,4,0,0,0,4,0,2,0,0
2021-06-15,Peru,,2,3,3,0,4,0,0,0,4,0,2,0,0
2021-06-16,Peru,,2,3,3,0,4,0,0,0,4,0,2,0,0
2021-06-17,Peru,,2,3,3,0,4,0,0,0,4,0,2,0,0
2021-06-18,Peru,,2,3,3,0,4,0,0,0,4,0,2,0,0
2021-06-19,Peru,,2,3,3,0,4,0,0,0,4,0,2,0,0
2021-06-20,Peru,,2,3,3,0,4,0,0,0,4,0,2,0,0
2021-06-21,Peru,,2,3,3,0,4,0,0,0,4,0,2,0,0
2021-06-22,Peru,,2,3,3,0,4,0,0,0,4,0,2,0,0
2021-06-23,Peru,,2,3,3,0,4,0,0,0,4,0,2,0,0
2021-06-24,Peru,,2,3,3,0,4,0,0,0,4,0,2,0,0
2021-06-25,Peru,,2,3,3,0,4,0,0,0,4,0,2,0,0
2021-06-26,Peru,,2,3,3,0,4,0,0,0,4,0,2,0,0
2021-06-27,Peru,,2,3,3,0,4,0,0,0,4,0,2,0,0
2021-06-28,Peru,,2,3,3,0,4,0,0,0,4,0,2,0,0
2021-06-29,Peru,,2,3,3,0,4,0,0,0,4,0,2,0,0
2021-06-30,Peru,,2,3,3,0,4,0,0,0,4,0,2,0,0
2021-06-01,Peru,,3,3,3,0,4,0,0,0,4,0,2,0,0
2021-06-02,Peru,,3,3,3,0,4,0,0,0,4,0,2,0,0
2021-06-03,Peru,,3,3,3,0,4,0,0,0,4,0,2,0,0
2021-06-04,Peru,,3,3,3,0,4,0,0,0,4,0,2,0,0
2021-06-05,Peru,,3,3,3,0,4,0,0,0,4,0,2,0,0
2021-06-06,Peru,,3,3,3,0,4,0,0,0,4,0,2,0,0
2021-06-07,Peru,,3,3,3,0,4,0,0,0,4,0,2,0,0
2021-06-08,Peru,,3,3,3,0,4,0,0,0,4,0,2,0,0
2021-06-09,Peru,,3,3,3,0,4,0,0,0,4,0,2,0,0
2021-06-10,Peru,,3,3,3,0,4,0,0,0,4,0,2,0,0
2021-06-11,Peru,,3,3,3,0,4,0,0,0,4,0,2,0,0
2021-06-12,Peru,,3,3,3,0,4,0,0,0,4,0,2,0,0
2021-06-13,Peru,,3,3,3,0,4,0,0,0,4,0,2,0,0
2021-06-14,Peru,,3,3,3,0,4,0,0,0,4,0,2,0,0
2021-06-15,Peru,,3,3,3,0,4,0,0,0,4,0,2,0,0
2021-06-16,Peru,,3,3,3,0,4,0,0,0,4,0,2,0,0
2021-06-17,Peru,,3,3,3,0,4,0,0,0,4,0,2,0,0
2021-06-18,Peru,,3,3,3,0,4,0,0,0,4,0,2,0,0
2021-06-19,Peru,,3,3,3,0,4,0,0,0,4,0,2,0,0
2021-06-20,Peru,,3,3,3,0,4,0,0,0,4,0,2,0,0
2021-06-21,Peru,,3,3,3,0,4,0,0,0,4,0,2,0,0
2021-06-22,Peru,,3,3,3,0,4,0,0,0,4,0,2,0,0
2021-06-23,Peru,,3,3,3,0,4,0,0,0,4,0,2,0,0
2021-06-24,Peru,,3,3,3,0,4,0,0,0,4,0,2,0,0
2021-06-25,Peru,,3,3,3,0,4,0,0,0,4,0,2,0,0
2021-06-26,Peru,,3,3,3,0,4,0,0,0,4,0,2,0,0
2021-06-27,Peru,,3,3,3,0,4,0,0,0,4,0,2,0,0
2021-06-28,Peru,,3,3,3,0,4,0,0,0,4,0,2,0,0
2021-06-29,Peru,,3,3,3,0,4,0,0,0,4,0,2,0,0
2021-06-30,Peru,,3,3,3,0,4,0,0,0,4,0,2,0,0
2021-06-01,Peru,,4,3,3,0,4,0,0,0,3,0,3,0,0
2021-06-02,Peru,,4,3,3,0,4,0,0,0,3,0,3,0,0
2021-06-03,Peru,,4,3,3,0,4,0,0,0,3,0,3,0,0
2021-06-04,Peru,,4,3,3,0,4,0,0,0,3,0,3,0,0
2021-06-05,Peru,,4,3,3,0,4,0,0,0,3,0,3,0,0
2021-06-06,Peru,,4,3,3,0,4,0,0,0,3,0,3,0,0
2021-06-07,Peru,,4,3,3,0,4,0,0,0,3,0,3,0,0
2021-06-08,Peru,,4,3,3,0,4,0,0,0,3,0,3,0,0
2021-06-09,Peru,,4,3,3,0,4,0,0,0,3,0,3,0,0
2021-06-10,Peru,,4,3,3,0,4,0,0,0,3,0,3,0,0
2021-06-11,Peru,,4,3,3,0,4,0,0,0,3,0,3,0,0
2021-06-12,Peru,,4,3,3,0,4,0,0,0,3,0,3,0,0
2021-06-13,Peru,,4,3,3,0,4,0,0,0,3,0,3,0,0
2021-06-14,Peru,,4,3,3,0,4,0,0,0,3,0,3,0,0
2021-06-15,Peru,,4,3,3,0,4,0,0,0,3,0,3,0,0
2021-06-16,Peru,,4,3,3,0,4,0,0,0,3,0,3,0,0
2021-06-17,Peru,,4,3,3,0,4,0,0,0,3,0,3,0,0
2021-06-18,Peru,,4,3,3,0,4,0,0,0,3,0,3,0,0
2021-06-19,Peru,,4,3,3,0,4,0,0,0,3,0,3,0,0
2021-06-20,Peru,,4,3,3,0,4,0,0,0,3,0,3,0,0
2021-06-21,Peru,,4,3,3,0,4,0,0,0,3,0,3,0,0
2021-06-22,Peru,,4,3,3,0,4,0,0,0,3,0,3,0,0
2021-06-23,Peru,,4,3,3,0,4,0,0,0,3,0,3,0,0
2021-06-24,Peru,,4,3,3,0,4,0,0,0,3,0,3,0,0
2021-06-25,Peru,,4,3,3,0,4,0,0,0,3,0,3,0,0
2021-06-26,Peru,,4,3,3,0,4,0,0,0,3,0,3,0,0
2021-06-27,Peru,,4,3,3,0,4,0,0,0,3,0,3,0,0
2021-06-28,Peru,,4,3,3,0,4,0,0,0,3,0,3,0,0
2021-06-29,Peru,,4,3,3,0,4,0,0,0,3,0,3,0,0
2021-06-30,Peru,,4,3,3,0,4,0,0,0,3,0,3,0,0
2021-06-01,Peru,,5,3,3,0,4,0,0,0,3,0,3,0,0
2021-06-02,Peru,,5,3,3,0,4,0,0,0,3,0,3,0,0
2021-06-03,Peru,,5,3,3,0,4,0,0,0,3,0,3,0,0
2021-06-04,Peru,,5,3,3,0,4,0,0,0,3,0,3,0,0
2021-06-05,Peru,,5,3,3,0,4,0,0,0,3,0,3,0,0
2021-06-06,Peru,,5,3,3,0,4,0,0,0,3,0,3,0,0
2021-06-07,Peru,,5,3,3,0,4,0,0,0,3,0,3,0,0
2021-06-08,Peru,,5,3,3,0,4,0,0,0,3,0,3,0,0
2021-06-09,Peru,,5,3,3,0,4,0,0,0,3,0,3,0,0
2021-06-10,Peru,,5,3,3,0,4,0,0,0,3,0,3,0,0
2021-06-11,Peru,,5,3,3,0,4,0,0,0,3,0,3,0,0
2021-06-12,Peru,,5,3,3,0,4,0,0,0,3,0,3,0,0
2021-06-13,Peru,,5,3,3,0,4,0,0,0,3,0,3,0,0
2021-06-14,Peru,,5,3,3,0,4,0,0,0,3,0,3,0,0
2021-06-15,Peru,,5,3,3,0,4,0,0,0,3,0,3,0,0
2021-06-16,Peru,,5,3,3,0,4,0,0,0,3,0,3,0,0
2021-06-17,Peru,,5,3,3,0,4,0,0,0,3,0,3,0,0
2021-06-18,Peru,,5,3,3,0,4,0,0,0,3,0,3,0,0
2021-06-19,Peru,,5,3,3,0,4,0,0,0,3,0,3,0,0
2021-06-20,Peru,,5,3,3,0,4,0,0,0,3,0,3,0,0
2021-06-21,Peru,,5,3,3,0,4,0,0,0,3,0,3,0,0
2021-06-22,Peru,,5,3,3,0,4,0,0,0,3,0,3,0,0
2021-06-23,Peru,,5,3,3,0,4,0,0,0,3,0,3,0,0
2021-06-24,Peru,,5,3,3,0,4,0,0,0,3,0,3,0,0
2021-06-25,Peru,,5,3,3,0,4,0,0,0,3,0,3,0,0
2021-06-26,Peru,,5,3,3,0,4,0,0,0,3,0,3,0,0
2021-06-27,Peru,,5,3,3,0,4,0,0,0,3,0,3,0,0
2021-06-28,Peru,,5,3,3,0,4,0,0,0,3,0,3,0,0
2021-06-29,Peru,,5,3,3,0,4,0,0,0,3,0,3,0,0
2021-06-30,Peru,,5,3,3,0,4,0,0,0,3,0,3,0,0
2021-06-01,Peru,,6,3,3,0,4,0,3,2,4,0,0,0,0
2021-06-02,Peru,,6,3,3,0,4,0,3,2,4,0,0,0,0
2021-06-03,Peru,,6,3,3,0,4,0,3,2,4,0,0,0,0
2021-06-04,Peru,,6,3,3,0,4,0,3,2,4,0,0,0,0
2021-06-05,Peru,,6,3,3,0,4,0,3,2,4,0,0,0,0
2021-06-06,Peru,,6,3,3,0,4,0,3,2,4,0,0,0,0
2021-06-07,Peru,,6,3,3,0,4,0,3,2,4,0,0,0,0
2021-06-08,Peru,,6,3,3,0,4,0,3,2,4,0,0,0,0
2021-06-09,Peru,,6,3,3,0,4,0,3,2,4,0,0,0,0
2021-06-10,Peru,,6,3,3,0,4,0,3,2,4,0,0,0,0
2021-06-11,Peru,,6,3,3,0,4,0,3,2,4,0,0,0,0
2021-06-12,Peru,,6,3,3,0,4,0,3,2,4,0,0,0,0
2021-06-13,Peru,,6,3,3,0,4,0,3,2,4,0,0,0,0
2021-06-14,Peru,,6,3,3,0,4,0,3,2,4,0,0,0,0
2021-06-15,Peru,,6,3,3,0,4,0,3,2,4,0,0,0,0
2021-06-16,Peru,,6,3,3,0,4,0,3,2,4,0,0,0,0
2021-06-17,Peru,,6,3,3,0,4,0,3,2,4,0,0,0,0
2021-06-18,Peru,,6,3,3,0,4,0,3,2,4,0,0,0,0
2021-06-19,Peru,,6,3,3,0,4,0,3,2,4,0,0,0,0
2021-06-20,Peru,,6,3,3,0,4,0,3,2,4,0,0,0,0
2021-06-21,Peru,,6,3,3,0,4,0,3,2,4,0,0,0,0
2021-06-22,Peru,,6,3,3,0,4,0,3,2,4,0,0,0,0
2021-06-23,Peru,,6,3,3,0,4,0,3,2,4,0,0,0,0
2021-06-24,Peru,,6,3,3,0,4,0,3,2,4,0,0,0,0
2021-06-25,Peru,,6,3,3,0,4,0,3,2,4,0,0,0,0
2021-06-26,Peru,,6,3,3,0,4,0,3,2,4,0,0,0,0
2021-06-27,Peru,,6,3,3,0,4,0,3,2,4,0,0,0,0
2021-06-28,Peru,,6,3,3,0,4,0,3,2,4,0,0,0,0
2021-06-29,Peru,,6,3,3,0,4,0,3,2,4,0,0,0,0
2021-06-30,Peru,,6,3,3,0,4,0,3,2,4,0,0,0,0
2021-06-01,Peru,,7,3,3,0,4,0,3,2,4,0,0,0,0
2021-06-02,Peru,,7,3,3,0,4,0,3,2,4,0,0,0,0
2021-06-03,Peru,,7,3,3,0,4,0,3,2,4,0,0,0,0
2021-06-04,Peru,,7,3,3,0,4,0,3,2,4,0,0,0,0
2021-06-05,Peru,,7,3,3,0,4,0,3,2,4,0,0,0,0
2021-06-06,Peru,,7,3,3,0,4,0,3,2,4,0,0,0,0
2021-06-07,Peru,,7,3,3,0,4,0,3,2,4,0,0,0,0
2021-06-08,Peru,,7,3,3,0,4,0,3,2,4,0,0,0,0
2021-06-09,Peru,,7,3,3,0,4,0,3,2,4,0,0,0,0
2021-06-10,Peru,,7,3,3,0,4,0,3,2,4,0,0,0,0
2021-06-11,Peru,,7,3,3,0,4,0,3,2,4,0,0,0,0
2021-06-12,Peru,,7,3,3,0,4,0,3,2,4,0,0,0,0
2021-06-13,Peru,,7,3,3,0,4,0,3,2,4,0,0,0,0
2021-06-14,Peru,,7,3,3,0,4,0,3,2,4,0,0,0,0
2021-06-15,Peru,,7,3,3,0,4,0,3,2,4,0,0,0,0
2021-06-16,Peru,,7,3,3,0,4,0,3,2,4,0,0,0,0
2021-06-17,Peru,,7,3,3,0,4,0,3,2,4,0,0,0,0
2021-06-18,Peru,,7,3,3,0,4,0,3,2,4,0,0,0,0
2021-06-19,Peru,,7,3,3,0,4,0,3,2,4,0,0,0,0
2021-06-20,Peru,,7,3,3,0,4,0,3,2,4,0,0,0,0
2021-06-21,Peru,,7,3,3,0,4,0,3,2,4,0,0,0,0
2021-06-22,Peru,,7,3,3,0,4,0,3,2,4,0,0,0,0
2021-06-23,Peru,,7,3,3,0,4,0,3,2,4,0,0,0,0
2021-06-24,Peru,,7,3,3,0,4,0,3,2,4,0,0,0,0
2021-06-25,Peru,,7,3,3,0,4,0,3,2,4,0,0,0,0
2021-06-26,Peru,,7,3,3,0,4,0,3,2,4,0,0,0,0
2021-06-27,Peru,,7,3,3,0,4,0,3,2,4,0,0,0,0
2021-06-28,Peru,,7,3,3,0,4,0,3,2,4,0,0,0,0
2021-06-29,Peru,,7,3,3,0,4,0,3,2,4,0,0,0,0
2021-06-30,Peru,,7,3,3,0,4,0,3,2,4,0,0,0,0
2021-06-01,Peru,,8,3,3,2,4,0,3,2,4,0,0,0,0
2021-06-02,Peru,,8,3,3,2,4,0,3,2,4,0,0,0,0
2021-06-03,Peru,,8,3,3,2,4,0,3,2,4,0,0,0,0
2021-06-04,Peru,,8,3,3,2,4,0,3,2,4,0,0,0,0
2021-06-05,Peru,,8,3,3,2,4,0,3,2,4,0,0,0,0
2021-06-06,Peru,,8,3,3,2,4,0,3,2,4,0,0,0,0
2021-06-07,Peru,,8,3,3,2,4,0,3,2,4,0,0,0,0
2021-06-08,Peru,,8,3,3,2,4,0,3,2,4,0,0,0,0
2021-06-09,Peru,,8,3,3,2,4,0,3,2,4,0,0,0,0
2021-06-10,Peru,,8,3,3,2,4,0,3,2,4,0,0,0,0
2021-06-11,Peru,,8,3,3,2,4,0,3,2,4,0,0,0,0
2021-06-12,Peru,,8,3,3,2,4,0,3,2,4,0,0,0,0
2021-06-13,Peru,,8,3,3,2,4,0,3,2,4,0,0,0,0
2021-06-14,Peru,,8,3,3,2,4,0,3,2,4,0,0,0,0
2021-06-15,Peru,,8,3,3,2,4,0,3,2,4,0,0,0,0
2021-06-16,Peru,,8,3,3,2,4,0,3,2,4,0,0,0,0
2021-06-17,Peru,,8,3,3,2,4,0,3,2,4,0,0,0,0
2021-06-18,Peru,,8,3,3,2,4,0,3,2,4,0,0,0,0
2021-06-19,Peru,,8,3,3,2,4,0,3,2,4,0,0,0,0
2021-06-20,Peru,,8,3,3,2,4,0,3,2,4,0,0,0,0
2021-06-21,Peru,,8,3,3,2,4,0,3,2,4,0,0,0,0
2021-06-22,Peru,,8,3,3,2,4,0,3,2,4,0,0,0,0
2021-06-23,Peru,,8,3,3,2,4,0,3,2,4,0,0,0,0
2021-06-24,Peru,,8,3,3,2,4,0,3,2,4,0,0,0,0
2021-06-25,Peru,,8,3,3,2,4,0,3,2,4,0,0,0,0
2021-06-26,Peru,,8,3,3,2,4,0,3,2,4,0,0,0,0
2021-06-27,Peru,,8,3,3,2,4,0,3,2,4,0,0,0,0
2021-06-28,Peru,,8,3,3,2,4,0,3,2,4,0,0,0,0
2021-06-29,Peru,,8,3,3,2,4,0,3,2,4,0,0,0,0
2021-06-30,Peru,,8,3,3,2,4,0,3,2,4,0,0,0,0
2021-06-01,Peru,,9,3,3,2,4,0,3,2,4,0,0,0,0
2021-06-02,Peru,,9,3,3,2,4,0,3,2,4,0,0,0,0
2021-06-03,Peru,,9,3,3,2,4,0,3,2,4,0,0,0,0
2021-06-04,Peru,,9,3,3,2,4,0,3,2,4,0,0,0,0
2021-06-05,Peru,,9,3,3,2,4,0,3,2,4,0,0,0,0
2021-06-06,Peru,,9,3,3,2,4,0,3,2,4,0,0,0,0
2021-06-07,Peru,,9,3,3,2,4,0,3,2,4,0,0,0,0
2021-06-08,Peru,,9,3,3,2,4,0,3,2,4,0,0,0,0
2021-06-09,Peru,,9,3,3,2,4,0,3,2,4,0,0,0,0
2021-06-10,Peru,,9,3,3,2,4,0,3,2,4,0,0,0,0
2021-06-11,Peru,,9,3,3,2,4,0,3,2,4,0,0,0,0
2021-06-12,Peru,,9,3,3,2,4,0,3,2,4,0,0,0,0
2021-06-13,Peru,,9,3,3,2,4,0,3,2,4,0,0,0,0
2021-06-14,Peru,,9,3,3,2,4,0,3,2,4,0,0,0,0
2021-06-15,Peru,,9,3,3,2,4,0,3,2,4,0,0,0,0
2021-06-16,Peru,,9,3,3,2,4,0,3,2,4,0,0,0,0
2021-06-17,Peru,,9,3,3,2,4,0,3,2,4,0,0,0,0
2021-06-18,Peru,,9,3,3,2,4,0,3,2,4,0,0,0,0
2021-06-19,Peru,,9,3,3,2,4,0,3,2,4,0,0,0,0
2021-06-20,Peru,,9,3,3,2,4,0,3,2,4,0,0,0,0
2021-06-21,Peru,,9,3,3,2,4,0,3,2,4,0,0,0,0
2021-06-22,Peru,,9,3,3,2,4,0,3,2,4,0,0,0,0
2021-06-23,Peru,,9,3,3,2,4,0,3,2,4,0,0,0,0
2021-06-24,Peru,,9,3,3,2,4,0,3,2,4,0,0,0,0
2021-06-25,Peru,,9,3,3,2,4,0,3,2,4,0,0,0,0
2021-06-26,Peru,,9,3,3,2,4,0,3,2,4,0,0,0,0
2021-06-27,Peru,,9,3,3,2,4,0,3,2,4,0,0,0,0
2021-06-28,Peru,,9,3,3,2,4,0,3,2,4,0,0,0,0
2021-06-29,Peru,,9,3,3,2,4,0,3,2,4,0,0,0,0
2021-06-30,Peru,,9,3,3,2,4,0,3,2,4,0,0,0,0
2021-06-01,Philippines,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-02,Philippines,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-03,Philippines,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-04,Philippines,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-05,Philippines,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-06,Philippines,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-07,Philippines,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-08,Philippines,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-09,Philippines,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-10,Philippines,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-11,Philippines,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-12,Philippines,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-13,Philippines,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-14,Philippines,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-15,Philippines,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-16,Philippines,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-17,Philippines,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-18,Philippines,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-19,Philippines,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-20,Philippines,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-21,Philippines,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-22,Philippines,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-23,Philippines,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-24,Philippines,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-25,Philippines,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-26,Philippines,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-27,Philippines,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-28,Philippines,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-29,Philippines,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-30,Philippines,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-01,Philippines,,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-02,Philippines,,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-03,Philippines,,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-04,Philippines,,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-05,Philippines,,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-06,Philippines,,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-07,Philippines,,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-08,Philippines,,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-09,Philippines,,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-10,Philippines,,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-11,Philippines,,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-12,Philippines,,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-13,Philippines,,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-14,Philippines,,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-15,Philippines,,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-16,Philippines,,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-17,Philippines,,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-18,Philippines,,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-19,Philippines,,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-20,Philippines,,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-21,Philippines,,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-22,Philippines,,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-23,Philippines,,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-24,Philippines,,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-25,Philippines,,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-26,Philippines,,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-27,Philippines,,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-28,Philippines,,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-29,Philippines,,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-30,Philippines,,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-01,Philippines,,2,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-02,Philippines,,2,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-03,Philippines,,2,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-04,Philippines,,2,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-05,Philippines,,2,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-06,Philippines,,2,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-07,Philippines,,2,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-08,Philippines,,2,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-09,Philippines,,2,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-10,Philippines,,2,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-11,Philippines,,2,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-12,Philippines,,2,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-13,Philippines,,2,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-14,Philippines,,2,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-15,Philippines,,2,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-16,Philippines,,2,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-17,Philippines,,2,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-18,Philippines,,2,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-19,Philippines,,2,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-20,Philippines,,2,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-21,Philippines,,2,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-22,Philippines,,2,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-23,Philippines,,2,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-24,Philippines,,2,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-25,Philippines,,2,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-26,Philippines,,2,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-27,Philippines,,2,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-28,Philippines,,2,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-29,Philippines,,2,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-30,Philippines,,2,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-01,Philippines,,3,2,0,0,0,0,0,0,0,0,0,0,0
2021-06-02,Philippines,,3,2,0,0,0,0,0,0,0,0,0,0,0
2021-06-03,Philippines,,3,2,0,0,0,0,0,0,0,0,0,0,0
2021-06-04,Philippines,,3,2,0,0,0,0,0,0,0,0,0,0,0
2021-06-05,Philippines,,3,2,0,0,0,0,0,0,0,0,0,0,0
2021-06-06,Philippines,,3,2,0,0,0,0,0,0,0,0,0,0,0
2021-06-07,Philippines,,3,2,0,0,0,0,0,0,0,0,0,0,0
2021-06-08,Philippines,,3,2,0,0,0,0,0,0,0,0,0,0,0
