Date,CountryName,RegionName,PrescriptionIndex,C1M_School closing,C2M_Workplace closing,C3M_Cancel public events,C4M_Restrictions on gatherings,C5M_Close public transport,C6M_Stay at home requirements,C7M_Restrictions on internal movement,C8EV_International travel controls,H1_Public information campaigns,H2_Testing policy,H3_Contact tracing,H6M_Facial Coverings
2021-01-29,San Marino,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-30,San Marino,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-31,San Marino,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-01,San Marino,,1,0,3,0,0,0,0,0,0,0,0,0,0
2021-01-02,San Marino,,1,0,3,0,0,0,0,0,0,0,0,0,0
2021-01-03,San Marino,,1,0,3,0,0,0,0,0,0,0,0,0,0
2021-01-04,San Marino,,1,0,3,0,0,0,0,0,0,0,0,0,0
2021-01-05,San Marino,,1,0,3,0,0,0,0,0,0,0,0,0,0
2021-01-06,San Marino,,1,0,3,0,0,0,0,0,0,0,0,0,0
2021-01-07,San Marino,,1,0,3,0,0,0,0,0,0,0,0,0,0
2021-01-08,San Marino,,1,0,3,0,0,0,0,0,0,0,0,0,0
2021-01-09,San Marino,,1,0,3,0,0,0,0,0,0,0,0,0,0
2021-01-10,San Marino,,1,0,3,0,0,0,0,0,0,0,0,0,0
2021-01-11,San Marino,,1,0,3,0,0,0,0,0,0,0,0,0,0
2021-01-12,San Marino,,1,0,3,0,0,0,0,0,0,0,0,0,0
2021-01-13,San Marino,,1,0,3,0,0,0,0,0,0,0,0,0,0
2021-01-14,San Marino,,1,0,3,0,0,0,0,0,0,0,0,0,0
2021-01-15,San Marino,,1,0,3,0,0,0,0,0,0,0,0,0,0
2021-01-16,San Marino,,1,0,3,0,0,0,0,0,0,0,0,0,0
2021-01-17,San Marino,,1,0,3,0,0,0,0,0,0,0,0,0,0
2021-01-18,San Marino,,1,0,3,0,0,0,0,0,0,0,0,0,0
2021-01-19,San Marino,,1,0,3,0,0,0,0,0,0,0,0,0,0
2021-01-20,San Marino,,1,0,3,0,0,0,0,0,0,0,0,0,0
2021-01-21,San Marino,,1,0,3,0,0,0,0,0,0,0,0,0,0
2021-01-22,San Marino,,1,0,3,0,0,0,0,0,0,0,0,0,0
2021-01-23,San Marino,,1,0,3,0,0,0,0,0,0,0,0,0,0
2021-01-24,San Marino,,1,0,3,0,0,0,0,0,0,0,0,0,0
2021-01-25,San Marino,,1,0,3,0,0,0,0,0,0,0,0,0,0
2021-01-26,San Marino,,1,0,3,0,0,0,0,0,0,0,0,0,0
2021-01-27,San Marino,,1,0,3,0,0,0,0,0,0,0,0,0,0
2021-01-28,San Marino,,1,0,3,0,0,0,0,0,0,0,0,0,0
2021-01-29,San Marino,,1,0,3,0,0,0,0,0,0,0,0,0,0
2021-01-30,San Marino,,1,0,3,0,0,0,0,0,0,0,0,0,0
2021-01-31,San Marino,,1,0,3,0,0,0,0,0,0,0,0,0,0
2021-01-01,San Marino,,2,0,3,0,0,0,0,0,0,0,0,0,0
2021-01-02,San Marino,,2,0,3,0,0,0,0,0,0,0,0,0,0
2021-01-03,San Marino,,2,0,3,0,0,0,0,0,0,0,0,0,0
2021-01-04,San Marino,,2,0,3,0,0,0,0,0,0,0,0,0,0
2021-01-05,San Marino,,2,0,3,0,0,0,0,0,0,0,0,0,0
2021-01-06,San Marino,,2,0,3,0,0,0,0,0,0,0,0,0,0
2021-01-07,San Marino,,2,0,3,0,0,0,0,0,0,0,0,0,0
2021-01-08,San Marino,,2,0,3,0,0,0,0,0,0,0,0,0,0
2021-01-09,San Marino,,2,0,3,0,0,0,0,0,0,0,0,0,0
2021-01-10,San Marino,,2,0,3,0,0,0,0,0,0,0,0,0,0
2021-01-11,San Marino,,2,0,3,0,0,0,0,0,0,0,0,0,0
2021-01-12,San Marino,,2,0,3,0,0,0,0,0,0,0,0,0,0
2021-01-13,San Marino,,2,0,3,0,0,0,0,0,0,0,0,0,0
2021-01-14,San Marino,,2,0,3,0,0,0,0,0,0,0,0,0,0
2021-01-15,San Marino,,2,0,3,0,0,0,0,0,0,0,0,0,0
2021-01-16,San Marino,,2,0,3,0,0,0,0,0,0,0,0,0,0
2021-01-17,San Marino,,2,0,3,0,0,0,0,0,0,0,0,0,0
2021-01-18,San Marino,,2,0,3,0,0,0,0,0,0,0,0,0,0
2021-01-19,San Marino,,2,0,3,0,0,0,0,0,0,0,0,0,0
2021-01-20,San Marino,,2,0,3,0,0,0,0,0,0,0,0,0,0
2021-01-21,San Marino,,2,0,3,0,0,0,0,0,0,0,0,0,0
2021-01-22,San Marino,,2,0,3,0,0,0,0,0,0,0,0,0,0
2021-01-23,San Marino,,2,0,3,0,0,0,0,0,0,0,0,0,0
2021-01-24,San Marino,,2,0,3,0,0,0,0,0,0,0,0,0,0
2021-01-25,San Marino,,2,0,3,0,0,0,0,0,0,0,0,0,0
2021-01-26,San Marino,,2,0,3,0,0,0,0,0,0,0,0,0,0
2021-01-27,San Marino,,2,0,3,0,0,0,0,0,0,0,0,0,0
2021-01-28,San Marino,,2,0,3,0,0,0,0,0,0,0,0,0,0
2021-01-29,San Marino,,2,0,3,0,0,0,0,0,0,0,0,0,0
2021-01-30,San Marino,,2,0,3,0,0,0,0,0,0,0,0,0,0
2021-01-31,San Marino,,2,0,3,0,0,0,0,0,0,0,0,0,0
2021-01-01,San Marino,,3,1,3,0,0,0,0,0,0,0,0,0,0
2021-01-02,San Marino,,3,1,3,0,0,0,0,0,0,0,0,0,0
2021-01-03,San Marino,,3,1,3,0,0,0,0,0,0,0,0,0,0
2021-01-04,San Marino,,3,1,3,0,0,0,0,0,0,0,0,0,0
2021-01-05,San Marino,,3,1,3,0,0,0,0,0,0,0,0,0,0
2021-01-06,San Marino,,3,1,3,0,0,0,0,0,0,0,0,0,0
2021-01-07,San Marino,,3,1,3,0,0,0,0,0,0,0,0,0,0
2021-01-08,San Marino,,3,1,3,0,0,0,0,0,0,0,0,0,0
2021-01-09,San Marino,,3,1,3,0,0,0,0,0,0,0,0,0,0
2021-01-10,San Marino,,3,1,3,0,0,0,0,0,0,0,0,0,0
2021-01-11,San Marino,,3,1,3,0,0,0,0,0,0,0,0,0,0
2021-01-12,San Marino,,3,1,3,0,0,0,0,0,0,0,0,0,0
2021-01-13,San Marino,,3,1,3,0,0,0,0,0,0,0,0,0,0
2021-01-14,San Marino,,3,1,3,0,0,0,0,0,0,0,0,0,0
2021-01-15,San Marino,,3,1,3,0,0,0,0,0,0,0,0,0,0
2021-01-16,San Marino,,3,1,3,0,0,0,0,0,0,0,0,0,0
2021-01-17,San Marino,,3,1,3,0,0,0,0,0,0,0,0,0,0
2021-01-18,San Marino,,3,1,3,0,0,0,0,0,0,0,0,0,0
2021-01-19,San Marino,,3,1,3,0,0,0,0,0,0,0,0,0,0
2021-01-20,San Marino,,3,1,3,0,0,0,0,0,0,0,0,0,0
2021-01-21,San Marino,,3,1,3,0,0,0,0,0,0,0,0,0,0
2021-01-22,San Marino,,3,1,3,0,0,0,0,0,0,0,0,0,0
2021-01-23,San Marino,,3,1,3,0,0,0,0,0,0,0,0,0,0
2021-01-24,San Marino,,3,1,3,0,0,0,0,0,0,0,0,0,0
2021-01-25,San Marino,,3,1,3,0,0,0,0,0,0,0,0,0,0
2021-01-26,San Marino,,3,1,3,0,0,0,0,0,0,0,0,0,0
2021-01-27,San Marino,,3,1,3,0,0,0,0,0,0,0,0,0,0
2021-01-28,San Marino,,3,1,3,0,0,0,0,0,0,0,0,0,0
2021-01-29,San Marino,,3,1,3,0,0,0,0,0,0,0,0,0,0
2021-01-30,San Marino,,3,1,3,0,0,0,0,0,0,0,0,0,0
2021-01-31,San Marino,,3,1,3,0,0,0,0,0,0,0,0,0,0
2021-01-01,San Marino,,4,2,3,0,0,0,0,0,0,0,0,0,0
2021-01-02,San Marino,,4,2,3,0,0,0,0,0,0,0,0,0,0
2021-01-03,San Marino,,4,2,3,0,0,0,0,0,0,0,0,0,0
2021-01-04,San Marino,,4,2,3,0,0,0,0,0,0,0,0,0,0
2021-01-05,San Marino,,4,2,3,0,0,0,0,0,0,0,0,0,0
2021-01-06,San Marino,,4,2,3,0,0,0,0,0,0,0,0,0,0
2021-01-07,San Marino,,4,2,3,0,0,0,0,0,0,0,0,0,0
2021-01-08,San Marino,,4,2,3,0,0,0,0,0,0,0,0,0,0
2021-01-09,San Marino,,4,2,3,0,0,0,0,0,0,0,0,0,0
2021-01-10,San Marino,,4,2,3,0,0,0,0,0,0,0,0,0,0
2021-01-11,San Marino,,4,2,3,0,0,0,0,0,0,0,0,0,0
2021-01-12,San Marino,,4,2,3,0,0,0,0,0,0,0,0,0,0
2021-01-13,San Marino,,4,2,3,0,0,0,0,0,0,0,0,0,0
2021-01-14,San Marino,,4,2,3,0,0,0,0,0,0,0,0,0,0
2021-01-15,San Marino,,4,2,3,0,0,0,0,0,0,0,0,0,0
2021-01-16,San Marino,,4,2,3,0,0,0,0,0,0,0,0,0,0
2021-01-17,San Marino,,4,2,3,0,0,0,0,0,0,0,0,0,0
2021-01-18,San Marino,,4,2,3,0,0,0,0,0,0,0,0,0,0
2021-01-19,San Marino,,4,2,3,0,0,0,0,0,0,0,0,0,0
2021-01-20,San Marino,,4,2,3,0,0,0,0,0,0,0,0,0,0
2021-01-21,San Marino,,4,2,3,0,0,0,0,0,0,0,0,0,0
2021-01-22,San Marino,,4,2,3,0,0,0,0,0,0,0,0,0,0
2021-01-23,San Marino,,4,2,3,0,0,0,0,0,0,0,0,0,0
2021-01-24,San Marino,,4,2,3,0,0,0,0,0,0,0,0,0,0
2021-01-25,San Marino,,4,2,3,0,0,0,0,0,0,0,0,0,0
2021-01-26,San Marino,,4,2,3,0,0,0,0,0,0,0,0,0,0
2021-01-27,San Marino,,4,2,3,0,0,0,0,0,0,0,0,0,0
2021-01-28,San Marino,,4,2,3,0,0,0,0,0,0,0,0,0,0
2021-01-29,San Marino,,4,2,3,0,0,0,0,0,0,0,0,0,0
2021-01-30,San Marino,,4,2,3,0,0,0,0,0,0,0,0,0,0
2021-01-31,San Marino,,4,2,3,0,0,0,0,0,0,0,0,0,0
2021-01-01,San Marino,,5,2,3,0,0,0,0,0,0,0,0,0,0
2021-01-02,San Marino,,5,2,3,0,0,0,0,0,0,0,0,0,0
2021-01-03,San Marino,,5,2,3,0,0,0,0,0,0,0,0,0,0
2021-01-04,San Marino,,5,2,3,0,0,0,0,0,0,0,0,0,0
2021-01-05,San Marino,,5,2,3,0,0,0,0,0,0,0,0,0,0
2021-01-06,San Marino,,5,2,3,0,0,0,0,0,0,0,0,0,0
2021-01-07,San Marino,,5,2,3,0,0,0,0,0,0,0,0,0,0
2021-01-08,San Marino,,5,2,3,0,0,0,0,0,0,0,0,0,0
2021-01-09,San Marino,,5,2,3,0,0,0,0,0,0,0,0,0,0
2021-01-10,San Marino,,5,2,3,0,0,0,0,0,0,0,0,0,0
2021-01-11,San Marino,,5,2,3,0,0,0,0,0,0,0,0,0,0
2021-01-12,San Marino,,5,2,3,0,0,0,0,0,0,0,0,0,0
2021-01-13,San Marino,,5,2,3,0,0,0,0,0,0,0,0,0,0
2021-01-14,San Marino,,5,2,3,0,0,0,0,0,0,0,0,0,0
2021-01-15,San Marino,,5,2,3,0,0,0,0,0,0,0,0,0,0
2021-01-16,San Marino,,5,2,3,0,0,0,0,0,0,0,0,0,0
2021-01-17,San Marino,,5,2,3,0,0,0,0,0,0,0,0,0,0
2021-01-18,San Marino,,5,2,3,0,0,0,0,0,0,0,0,0,0
2021-01-19,San Marino,,5,2,3,0,0,0,0,0,0,0,0,0,0
2021-01-20,San Marino,,5,2,3,0,0,0,0,0,0,0,0,0,0
2021-01-21,San Marino,,5,2,3,0,0,0,0,0,0,0,0,0,0
2021-01-22,San Marino,,5,2,3,0,0,0,0,0,0,0,0,0,0
2021-01-23,San Marino,,5,2,3,0,0,0,0,0,0,0,0,0,0
2021-01-24,San Marino,,5,2,3,0,0,0,0,0,0,0,0,0,0
2021-01-25,San Marino,,5,2,3,0,0,0,0,0,0,0,0,0,0
2021-01-26,San Marino,,5,2,3,0,0,0,0,0,0,0,0,0,0
2021-01-27,San Marino,,5,2,3,0,0,0,0,0,0,0,0,0,0
2021-01-28,San Marino,,5,2,3,0,0,0,0,0,0,0,0,0,0
2021-01-29,San Marino,,5,2,3,0,0,0,0,0,0,0,0,0,0
2021-01-30,San Marino,,5,2,3,0,0,0,0,0,0,0,0,0,0
2021-01-31,San Marino,,5,2,3,0,0,0,0,0,0,0,0,0,0
2021-01-01,San Marino,,6,3,3,0,0,0,0,0,0,0,0,0,0
2021-01-02,San Marino,,6,3,3,0,0,0,0,0,0,0,0,0,0
2021-01-03,San Marino,,6,3,3,0,0,0,0,0,0,0,0,0,0
2021-01-04,San Marino,,6,3,3,0,0,0,0,0,0,0,0,0,0
2021-01-05,San Marino,,6,3,3,0,0,0,0,0,0,0,0,0,0
2021-01-06,San Marino,,6,3,3,0,0,0,0,0,0,0,0,0,0
2021-01-07,San Marino,,6,3,3,0,0,0,0,0,0,0,0,0,0
2021-01-08,San Marino,,6,3,3,0,0,0,0,0,0,0,0,0,0
2021-01-09,San Marino,,6,3,3,0,0,0,0,0,0,0,0,0,0
2021-01-10,San Marino,,6,3,3,0,0,0,0,0,0,0,0,0,0
2021-01-11,San Marino,,6,3,3,0,0,0,0,0,0,0,0,0,0
2021-01-12,San Marino,,6,3,3,0,0,0,0,0,0,0,0,0,0
2021-01-13,San Marino,,6,3,3,0,0,0,0,0,0,0,0,0,0
2021-01-14,San Marino,,6,3,3,0,0,0,0,0,0,0,0,0,0
2021-01-15,San Marino,,6,3,3,0,0,0,0,0,0,0,0,0,0
2021-01-16,San Marino,,6,3,3,0,0,0,0,0,0,0,0,0,0
2021-01-17,San Marino,,6,3,3,0,0,0,0,0,0,0,0,0,0
2021-01-18,San Marino,,6,3,3,0,0,0,0,0,0,0,0,0,0
2021-01-19,San Marino,,6,3,3,0,0,0,0,0,0,0,0,0,0
2021-01-20,San Marino,,6,3,3,0,0,0,0,0,0,0,0,0,0
2021-01-21,San Marino,,6,3,3,0,0,0,0,0,0,0,0,0,0
2021-01-22,San Marino,,6,3,3,0,0,0,0,0,0,0,0,0,0
2021-01-23,San Marino,,6,3,3,0,0,0,0,0,0,0,0,0,0
2021-01-24,San Marino,,6,3,3,0,0,0,0,0,0,0,0,0,0
2021-01-25,San Marino,,6,3,3,0,0,0,0,0,0,0,0,0,0
2021-01-26,San Marino,,6,3,3,0,0,0,0,0,0,0,0,0,0
2021-01-27,San Marino,,6,3,3,0,0,0,0,0,0,0,0,0,0
2021-01-28,San Marino,,6,3,3,0,0,0,0,0,0,0,0,0,0
2021-01-29,San Marino,,6,3,3,0,0,0,0,0,0,0,0,0,0
2021-01-30,San Marino,,6,3,3,0,0,0,0,0,0,0,0,0,0
2021-01-31,San Marino,,6,3,3,0,0,0,0,0,0,0,0,0,0
2021-01-01,San Marino,,7,3,3,0,0,0,3,2,0,0,0,0,0
2021-01-02,San Marino,,7,3,3,0,0,0,3,2,0,0,0,0,0
2021-01-03,San Marino,,7,3,3,0,0,0,3,2,0,0,0,0,0
2021-01-04,San Marino,,7,3,3,0,0,0,3,2,0,0,0,0,0
2021-01-05,San Marino,,7,3,3,0,0,0,3,2,0,0,0,0,0
2021-01-06,San Marino,,7,3,3,0,0,0,3,2,0,0,0,0,0
2021-01-07,San Marino,,7,3,3,0,0,0,3,2,0,0,0,0,0
2021-01-08,San Marino,,7,3,3,0,0,0,3,2,0,0,0,0,0
2021-01-09,San Marino,,7,3,3,0,0,0,3,2,0,0,0,0,0
2021-01-10,San Marino,,7,3,3,0,0,0,3,2,0,0,0,0,0
2021-01-11,San Marino,,7,3,3,0,0,0,3,2,0,0,0,0,0
2021-01-12,San Marino,,7,3,3,0,0,0,3,2,0,0,0,0,0
2021-01-13,San Marino,,7,3,3,0,0,0,3,2,0,0,0,0,0
2021-01-14,San Marino,,7,3,3,0,0,0,3,2,0,0,0,0,0
2021-01-15,San Marino,,7,3,3,0,0,0,3,2,0,0,0,0,0
2021-01-16,San Marino,,7,3,3,0,0,0,3,2,0,0,0,0,0
2021-01-17,San Marino,,7,3,3,0,0,0,3,2,0,0,0,0,0
2021-01-18,San Marino,,7,3,3,0,0,0,3,2,0,0,0,0,0
2021-01-19,San Marino,,7,3,3,0,0,0,3,2,0,0,0,0,0
2021-01-20,San Marino,,7,3,3,0,0,0,3,2,0,0,0,0,0
2021-01-21,San Marino,,7,3,3,0,0,0,3,2,0,0,0,0,0
2021-01-22,San Marino,,7,3,3,0,0,0,3,2,0,0,0,0,0
2021-01-23,San Marino,,7,3,3,0,0,0,3,2,0,0,0,0,0
2021-01-24,San Marino,,7,3,3,0,0,0,3,2,0,0,0,0,0
2021-01-25,San Marino,,7,3,3,0,0,0,3,2,0,0,0,0,0
2021-01-26,San Marino,,7,3,3,0,0,0,3,2,0,0,0,0,0
2021-01-27,San Marino,,7,3,3,0,0,0,3,2,0,0,0,0,0
2021-01-28,San Marino,,7,3,3,0,0,0,3,2,0,0,0,0,0
2021-01-29,San Marino,,7,3,3,0,0,0,3,2,0,0,0,0,0
2021-01-30,San Marino,,7,3,3,0,0,0,3,2,0,0,0,0,0
2021-01-31,San Marino,,7,3,3,0,0,0,3,2,0,0,0,0,0
2021-01-01,San Marino,,8,3,3,0,0,0,3,2,0,0,0,0,0
2021-01-02,San Marino,,8,3,3,0,0,0,3,2,0,0,0,0,0
2021-01-03,San Marino,,8,3,3,0,0,0,3,2,0,0,0,0,0
2021-01-04,San Marino,,8,3,3,0,0,0,3,2,0,0,0,0,0
2021-01-05,San Marino,,8,3,3,0,0,0,3,2,0,0,0,0,0
2021-01-06,San Marino,,8,3,3,0,0,0,3,2,0,0,0,0,0
2021-01-07,San Marino,,8,3,3,0,0,0,3,2,0,0,0,0,0
2021-01-08,San Marino,,8,3,3,0,0,0,3,2,0,0,0,0,0
2021-01-09,San Marino,,8,3,3,0,0,0,3,2,0,0,0,0,0
2021-01-10,San Marino,,8,3,3,0,0,0,3,2,0,0,0,0,0
2021-01-11,San Marino,,8,3,3,0,0,0,3,2,0,0,0,0,0
2021-01-12,San Marino,,8,3,3,0,0,0,3,2,0,0,0,0,0
2021-01-13,San Marino,,8,3,3,0,0,0,3,2,0,0,0,0,0
2021-01-14,San Marino,,8,3,3,0,0,0,3,2,0,0,0,0,0
2021-01-15,San Marino,,8,3,3,0,0,0,3,2,0,0,0,0,0
2021-01-16,San Marino,,8,3,3,0,0,0,3,2,0,0,0,0,0
2021-01-17,San Marino,,8,3,3,0,0,0,3,2,0,0,0,0,0
2021-01-18,San Marino,,8,3,3,0,0,0,3,2,0,0,0,0,0
2021-01-19,San Marino,,8,3,3,0,0,0,3,2,0,0,0,0,0
2021-01-20,San Marino,,8,3,3,0,0,0,3,2,0,0,0,0,0
2021-01-21,San Marino,,8,3,3,0,0,0,3,2,0,0,0,0,0
2021-01-22,San Marino,,8,3,3,0,0,0,3,2,0,0,0,0,0
2021-01-23,San Marino,,8,3,3,0,0,0,3,2,0,0,0,0,0
2021-01-24,San Marino,,8,3,3,0,0,0,3,2,0,0,0,0,0
2021-01-25,San Marino,,8,3,3,0,0,0,3,2,0,0,0,0,0
2021-01-26,San Marino,,8,3,3,0,0,0,3,2,0,0,0,0,0
2021-01-27,San Marino,,8,3,3,0,0,0,3,2,0,0,0,0,0
2021-01-28,San Marino,,8,3,3,0,0,0,3,2,0,0,0,0,0
2021-01-29,San Marino,,8,3,3,0,0,0,3,2,0,0,0,0,0
2021-01-30,San Marino,,8,3,3,0,0,0,3,2,0,0,0,0,0
2021-01-31,San Marino,,8,3,3,0,0,0,3,2,0,0,0,0,0
2021-01-01,San Marino,,9,3,3,2,0,0,3,2,0,0,0,0,0
2021-01-02,San Marino,,9,3,3,2,0,0,3,2,0,0,0,0,0
2021-01-03,San Marino,,9,3,3,2,0,0,3,2,0,0,0,0,0
2021-01-04,San Marino,,9,3,3,2,0,0,3,2,0,0,0,0,0
2021-01-05,San Marino,,9,3,3,2,0,0,3,2,0,0,0,0,0
2021-01-06,San Marino,,9,3,3,2,0,0,3,2,0,0,0,0,0
2021-01-07,San Marino,,9,3,3,2,0,0,3,2,0,0,0,0,0
2021-01-08,San Marino,,9,3,3,2,0,0,3,2,0,0,0,0,0
2021-01-09,San Marino,,9,3,3,2,0,0,3,2,0,0,0,0,0
2021-01-10,San Marino,,9,3,3,2,0,0,3,2,0,0,0,0,0
2021-01-11,San Marino,,9,3,3,2,0,0,3,2,0,0,0,0,0
2021-01-12,San Marino,,9,3,3,2,0,0,3,2,0,0,0,0,0
2021-01-13,San Marino,,9,3,3,2,0,0,3,2,0,0,0,0,0
2021-01-14,San Marino,,9,3,3,2,0,0,3,2,0,0,0,0,0
2021-01-15,San Marino,,9,3,3,2,0,0,3,2,0,0,0,0,0
2021-01-16,San Marino,,9,3,3,2,0,0,3,2,0,0,0,0,0
2021-01-17,San Marino,,9,3,3,2,0,0,3,2,0,0,0,0,0
2021-01-18,San Marino,,9,3,3,2,0,0,3,2,0,0,0,0,0
2021-01-19,San Marino,,9,3,3,2,0,0,3,2,0,0,0,0,0
2021-01-20,San Marino,,9,3,3,2,0,0,3,2,0,0,0,0,0
2021-01-21,San Marino,,9,3,3,2,0,0,3,2,0,0,0,0,0
2021-01-22,San Marino,,9,3,3,2,0,0,3,2,0,0,0,0,0
2021-01-23,San Marino,,9,3,3,2,0,0,3,2,0,0,0,0,0
2021-01-24,San Marino,,9,3,3,2,0,0,3,2,0,0,0,0,0
2021-01-25,San Marino,,9,3,3,2,0,0,3,2,0,0,0,0,0
2021-01-26,San Marino,,9,3,3,2,0,0,3,2,0,0,0,0,0
2021-01-27,San Marino,,9,3,3,2,0,0,3,2,0,0,0,0,0
2021-01-28,San Marino,,9,3,3,2,0,0,3,2,0,0,0,0,0
2021-01-29,San Marino,,9,3,3,2,0,0,3,2,0,0,0,0,0
2021-01-30,San Marino,,9,3,3,2,0,0,3,2,0,0,0,0,0
2021-01-31,San Marino,,9,3,3,2,0,0,3,2,0,0,0,0,0
2021-01-01,Saudi Arabia,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-02,Saudi Arabia,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-03,Saudi Arabia,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-04,Saudi Arabia,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-05,Saudi Arabia,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-06,Saudi Arabia,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-07,Saudi Arabia,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-08,Saudi Arabia,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-09,Saudi Arabia,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-10,Saudi Arabia,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-11,Saudi Arabia,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-12,Saudi Arabia,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-13,Saudi Arabia,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-14,Saudi Arabia,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-15,Saudi Arabia,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-16,Saudi Arabia,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-17,Saudi Arabia,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-18,Saudi Arabia,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-19,Saudi Arabia,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-20,Saudi Arabia,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-21,Saudi Arabia,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-22,Saudi Arabia,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-23,Saudi Arabia,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-24,Saudi Arabia,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-25,Saudi Arabia,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-26,Saudi Arabia,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-27,Saudi Arabia,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-28,Saudi Arabia,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-29,Saudi Arabia,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-30,Saudi Arabia,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-31,Saudi Arabia,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-01,Saudi Arabia,,1,0,2,0,0,0,0,0,0,0,0,0,0
2021-01-02,Saudi Arabia,,1,0,2,0,0,0,0,0,0,0,0,0,0
2021-01-03,Saudi Arabia,,1,0,2,0,0,0,0,0,0,0,0,0,0
2021-01-04,Saudi Arabia,,1,0,2,0,0,0,0,0,0,0,0,0,0
2021-01-05,Saudi Arabia,,1,0,2,0,0,0,0,0,0,0,0,0,0
2021-01-06,Saudi Arabia,,1,0,2,0,0,0,0,0,0,0,0,0,0
2021-01-07,Saudi Arabia,,1,0,2,0,0,0,0,0,0,0,0,0,0
2021-01-08,Saudi Arabia,,1,0,2,0,0,0,0,0,0,0,0,0,0
2021-01-09,Saudi Arabia,,1,0,2,0,0,0,0,0,0,0,0,0,0
2021-01-10,Saudi Arabia,,1,0,2,0,0,0,0,0,0,0,0,0,0
2021-01-11,Saudi Arabia,,1,0,2,0,0,0,0,0,0,0,0,0,0
2021-01-12,Saudi Arabia,,1,0,2,0,0,0,0,0,0,0,0,0,0
2021-01-13,Saudi Arabia,,1,0,2,0,0,0,0,0,0,0,0,0,0
2021-01-14,Saudi Arabia,,1,0,2,0,0,0,0,0,0,0,0,0,0
2021-01-15,Saudi Arabia,,1,0,2,0,0,0,0,0,0,0,0,0,0
2021-01-16,Saudi Arabia,,1,0,2,0,0,0,0,0,0,0,0,0,0
2021-01-17,Saudi Arabia,,1,0,2,0,0,0,0,0,0,0,0,0,0
2021-01-18,Saudi Arabia,,1,0,2,0,0,0,0,0,0,0,0,0,0
2021-01-19,Saudi Arabia,,1,0,2,0,0,0,0,0,0,0,0,0,0
2021-01-20,Saudi Arabia,,1,0,2,0,0,0,0,0,0,0,0,0,0
2021-01-21,Saudi Arabia,,1,0,2,0,0,0,0,0,0,0,0,0,0
2021-01-22,Saudi Arabia,,1,0,2,0,0,0,0,0,0,0,0,0,0
2021-01-23,Saudi Arabia,,1,0,2,0,0,0,0,0,0,0,0,0,0
2021-01-24,Saudi Arabia,,1,0,2,0,0,0,0,0,0,0,0,0,0
2021-01-25,Saudi Arabia,,1,0,2,0,0,0,0,0,0,0,0,0,0
2021-01-26,Saudi Arabia,,1,0,2,0,0,0,0,0,0,0,0,0,0
2021-01-27,Saudi Arabia,,1,0,2,0,0,0,0,0,0,0,0,0,0
2021-01-28,Saudi Arabia,,1,0,2,0,0,0,0,0,0,0,0,0,0
2021-01-29,Saudi Arabia,,1,0,2,0,0,0,0,0,0,0,0,0,0
2021-01-30,Saudi Arabia,,1,0,2,0,0,0,0,0,0,0,0,0,0
2021-01-31,Saudi Arabia,,1,0,2,0,0,0,0,0,0,0,0,0,0
2021-01-01,Saudi Arabia,,2,0,3,0,0,0,0,0,0,0,0,0,0
2021-01-02,Saudi Arabia,,2,0,3,0,0,0,0,0,0,0,0,0,0
2021-01-03,Saudi Arabia,,2,0,3,0,0,0,0,0,0,0,0,0,0
2021-01-04,Saudi Arabia,,2,0,3,0,0,0,0,0,0,0,0,0,0
