PrescriptionIndex,CountryName,RegionName,Date,C1_School closing,C2_Workplace closing,C3_Cancel public events,C4_Restrictions on gatherings,C5_Close public transport,C6_Stay at home requirements,C7_Restrictions on internal movement,C8_International travel controls,H1_Public information campaigns,H2_Testing policy,H3_Contact tracing,H6_Facial Coverings
7,United States,Oregon,2020-08-02,3,3,0,4,2,3,2,4,0,3,0,0
7,United States,Oregon,2020-08-03,3,3,0,4,2,3,2,4,0,3,0,0
7,United States,Oregon,2020-08-04,3,3,0,4,2,3,2,4,0,3,0,0
7,United States,Oregon,2020-08-05,3,3,0,4,2,3,2,4,0,3,0,0
8,United States,Oregon,2020-08-01,3,3,0,4,2,3,2,4,2,3,0,0
8,United States,Oregon,2020-08-02,3,3,0,4,2,3,2,4,2,3,0,0
8,United States,Oregon,2020-08-03,3,3,0,4,2,3,2,4,2,3,0,0
8,United States,Oregon,2020-08-04,3,3,0,4,2,3,2,4,2,3,0,0
8,United States,Oregon,2020-08-05,3,3,0,4,2,3,2,4,2,3,0,0
9,United States,Oregon,2020-08-01,3,3,2,4,2,3,2,4,2,3,0,0
9,United States,Oregon,2020-08-02,3,3,2,4,2,3,2,4,2,3,0,0
9,United States,Oregon,2020-08-03,3,3,2,4,2,3,2,4,2,3,0,0
9,United States,Oregon,2020-08-04,3,3,2,4,2,3,2,4,2,3,0,0
9,United States,Oregon,2020-08-05,3,3,2,4,2,3,2,4,2,3,0,0
0,United States,Pennsylvania,2020-08-01,0,0,0,0,0,0,0,4,0,0,0,0
0,United States,Pennsylvania,2020-08-02,0,0,0,0,0,0,0,4,0,0,0,0
0,United States,Pennsylvania,2020-08-03,0,0,0,0,0,0,0,4,0,0,0,0
0,United States,Pennsylvania,2020-08-04,0,0,0,0,0,0,0,4,0,0,0,0
0,United States,Pennsylvania,2020-08-05,0,0,0,0,0,0,0,4,0,0,0,0
1,United States,Pennsylvania,2020-08-01,0,3,0,0,0,0,0,4,0,0,0,0
1,United States,Pennsylvania,2020-08-02,0,3,0,0,0,0,0,4,0,0,0,0
1,United States,Pennsylvania,2020-08-03,0,3,0,0,0,0,0,4,0,0,0,0
1,United States,Pennsylvania,2020-08-04,0,3,0,0,0,0,0,4,0,0,0,0
1,United States,Pennsylvania,2020-08-05,0,3,0,0,0,0,0,4,0,0,0,0
2,United States,Pennsylvania,2020-08-01,0,3,0,0,0,0,0,4,2,0,0,0
2,United States,Pennsylvania,2020-08-02,0,3,0,0,0,0,0,4,2,0,0,0
2,United States,Pennsylvania,2020-08-03,0,3,0,0,0,0,0,4,2,0,0,0
2,United States,Pennsylvania,2020-08-04,0,3,0,0,0,0,0,4,2,0,0,0
2,United States,Pennsylvania,2020-08-05,0,3,0,0,0,0,0,4,2,0,0,0
3,United States,Pennsylvania,2020-08-01,0,3,0,0,0,0,0,4,2,3,0,0
3,United States,Pennsylvania,2020-08-02,0,3,0,0,0,0,0,4,2,3,0,0
3,United States,Pennsylvania,2020-08-03,0,3,0,0,0,0,0,4,2,3,0,0
3,United States,Pennsylvania,2020-08-04,0,3,0,0,0,0,0,4,2,3,0,0
3,United States,Pennsylvania,2020-08-05,0,3,0,0,0,0,0,4,2,3,0,0
4,United States,Pennsylvania,2020-08-01,0,3,0,0,0,3,0,4,2,3,0,0
4,United States,Pennsylvania,2020-08-02,0,3,0,0,0,3,0,4,2,3,0,0
4,United States,Pennsylvania,2020-08-03,0,3,0,0,0,3,0,4,2,3,0,0
4,United States,Pennsylvania,2020-08-04,0,3,0,0,0,3,0,4,2,3,0,0
4,United States,Pennsylvania,2020-08-05,0,3,0,0,0,3,0,4,2,3,0,0
5,United States,Pennsylvania,2020-08-01,3,3,0,0,0,3,0,4,2,3,0,0
5,United States,Pennsylvania,2020-08-02,3,3,0,0,0,3,0,4,2,3,0,0
5,United States,Pennsylvania,2020-08-03,3,3,0,0,0,3,0,4,2,3,0,0
5,United States,Pennsylvania,2020-08-04,3,3,0,0,0,3,0,4,2,3,0,0
5,United States,Pennsylvania,2020-08-05,3,3,0,0,0,3,0,4,2,3,0,0
6,United States,Pennsylvania,2020-08-01,3,3,0,0,0,3,0,4,2,3,2,0
6,United States,Pennsylvania,2020-08-02,3,3,0,0,0,3,0,4,2,3,2,0
6,United States,Pennsylvania,2020-08-03,3,3,0,0,0,3,0,4,2,3,2,0
6,United States,Pennsylvania,2020-08-04,3,3,0,0,0,3,0,4,2,3,2,0
6,United States,Pennsylvania,2020-08-05,3,3,0,0,0,3,0,4,2,3,2,0
7,United States,Pennsylvania,2020-08-01,3,3,0,0,0,3,0,4,2,3,2,4
7,United States,Pennsylvania,2020-08-02,3,3,0,0,0,3,0,4,2,3,2,4
7,United States,Pennsylvania,2020-08-03,3,3,0,0,0,3,0,4,2,3,2,4
7,United States,Pennsylvania,2020-08-04,3,3,0,0,0,3,0,4,2,3,2,4
7,United States,Pennsylvania,2020-08-05,3,3,0,0,0,3,0,4,2,3,2,4
8,United States,Pennsylvania,2020-08-01,3,3,0,4,0,3,0,4,2,3,2,4
8,United States,Pennsylvania,2020-08-02,3,3,0,4,0,3,0,4,2,3,2,4
8,United States,Pennsylvania,2020-08-03,3,3,0,4,0,3,0,4,2,3,2,4
8,United States,Pennsylvania,2020-08-04,3,3,0,4,0,3,0,4,2,3,2,4
8,United States,Pennsylvania,2020-08-05,3,3,0,4,0,3,0,4,2,3,2,4
9,United States,Pennsylvania,2020-08-01,3,3,0,4,2,3,0,4,2,3,2,4
9,United States,Pennsylvania,2020-08-02,3,3,0,4,2,3,0,4,2,3,2,4
9,United States,Pennsylvania,2020-08-03,3,3,0,4,2,3,0,4,2,3,2,4
9,United States,Pennsylvania,2020-08-04,3,3,0,4,2,3,0,4,2,3,2,4
9,United States,Pennsylvania,2020-08-05,3,3,0,4,2,3,0,4,2,3,2,4
0,United States,Rhode Island,2020-08-01,0,0,0,4,0,0,0,0,0,0,0,0
0,United States,Rhode Island,2020-08-02,0,0,0,4,0,0,0,0,0,0,0,0
0,United States,Rhode Island,2020-08-03,0,0,0,4,0,0,0,0,0,0,0,0
0,United States,Rhode Island,2020-08-04,0,0,0,4,0,0,0,0,0,0,0,0
0,United States,Rhode Island,2020-08-05,0,0,0,4,0,0,0,0,0,0,0,0
1,United States,Rhode Island,2020-08-01,0,3,0,4,0,0,0,0,0,0,0,0
1,United States,Rhode Island,2020-08-02,0,3,0,4,0,0,0,0,0,0,0,0
1,United States,Rhode Island,2020-08-03,0,3,0,4,0,0,0,0,0,0,0,0
1,United States,Rhode Island,2020-08-04,0,3,0,4,0,0,0,0,0,0,0,0
1,United States,Rhode Island,2020-08-05,0,3,0,4,0,0,0,0,0,0,0,0
2,United States,Rhode Island,2020-08-01,0,3,0,4,0,0,0,0,0,3,0,0
2,United States,Rhode Island,2020-08-02,0,3,0,4,0,0,0,0,0,3,0,0
2,United States,Rhode Island,2020-08-03,0,3,0,4,0,0,0,0,0,3,0,0
2,United States,Rhode Island,2020-08-04,0,3,0,4,0,0,0,0,0,3,0,0
2,United States,Rhode Island,2020-08-05,0,3,0,4,0,0,0,0,0,3,0,0
3,United States,Rhode Island,2020-08-01,0,3,0,4,0,0,0,0,2,3,0,0
3,United States,Rhode Island,2020-08-02,0,3,0,4,0,0,0,0,2,3,0,0
3,United States,Rhode Island,2020-08-03,0,3,0,4,0,0,0,0,2,3,0,0
3,United States,Rhode Island,2020-08-04,0,3,0,4,0,0,0,0,2,3,0,0
3,United States,Rhode Island,2020-08-05,0,3,0,4,0,0,0,0,2,3,0,0
4,United States,Rhode Island,2020-08-01,3,3,0,4,0,0,0,0,2,3,0,0
4,United States,Rhode Island,2020-08-02,3,3,0,4,0,0,0,0,2,3,0,0
4,United States,Rhode Island,2020-08-03,3,3,0,4,0,0,0,0,2,3,0,0
4,United States,Rhode Island,2020-08-04,3,3,0,4,0,0,0,0,2,3,0,0
4,United States,Rhode Island,2020-08-05,3,3,0,4,0,0,0,0,2,3,0,0
5,United States,Rhode Island,2020-08-01,3,3,0,4,0,0,2,0,2,3,0,0
5,United States,Rhode Island,2020-08-02,3,3,0,4,0,0,2,0,2,3,0,0
5,United States,Rhode Island,2020-08-03,3,3,0,4,0,0,2,0,2,3,0,0
5,United States,Rhode Island,2020-08-04,3,3,0,4,0,0,2,0,2,3,0,0
5,United States,Rhode Island,2020-08-05,3,3,0,4,0,0,2,0,2,3,0,0
6,United States,Rhode Island,2020-08-01,3,3,0,4,0,0,2,4,2,3,0,0
6,United States,Rhode Island,2020-08-02,3,3,0,4,0,0,2,4,2,3,0,0
6,United States,Rhode Island,2020-08-03,3,3,0,4,0,0,2,4,2,3,0,0
6,United States,Rhode Island,2020-08-04,3,3,0,4,0,0,2,4,2,3,0,0
6,United States,Rhode Island,2020-08-05,3,3,0,4,0,0,2,4,2,3,0,0
7,United States,Rhode Island,2020-08-01,3,3,0,4,0,0,2,4,2,3,0,4
7,United States,Rhode Island,2020-08-02,3,3,0,4,0,0,2,4,2,3,0,4
7,United States,Rhode Island,2020-08-03,3,3,0,4,0,0,2,4,2,3,0,4
7,United States,Rhode Island,2020-08-04,3,3,0,4,0,0,2,4,2,3,0,4
7,United States,Rhode Island,2020-08-05,3,3,0,4,0,0,2,4,2,3,0,4
8,United States,Rhode Island,2020-08-01,3,3,0,4,0,0,2,4,2,3,2,4
8,United States,Rhode Island,2020-08-02,3,3,0,4,0,0,2,4,2,3,2,4
8,United States,Rhode Island,2020-08-03,3,3,0,4,0,0,2,4,2,3,2,4
8,United States,Rhode Island,2020-08-04,3,3,0,4,0,0,2,4,2,3,2,4
8,United States,Rhode Island,2020-08-05,3,3,0,4,0,0,2,4,2,3,2,4
9,United States,Rhode Island,2020-08-01,3,3,0,4,2,0,2,4,2,3,2,4
9,United States,Rhode Island,2020-08-02,3,3,0,4,2,0,2,4,2,3,2,4
9,United States,Rhode Island,2020-08-03,3,3,0,4,2,0,2,4,2,3,2,4
9,United States,Rhode Island,2020-08-04,3,3,0,4,2,0,2,4,2,3,2,4
9,United States,Rhode Island,2020-08-05,3,3,0,4,2,0,2,4,2,3,2,4
0,United States,South Carolina,2020-08-01,0,0,0,0,0,0,0,0,2,0,0,0
0,United States,South Carolina,2020-08-02,0,0,0,0,0,0,0,0,2,0,0,0
0,United States,South Carolina,2020-08-03,0,0,0,0,0,0,0,0,2,0,0,0
0,United States,South Carolina,2020-08-04,0,0,0,0,0,0,0,0,2,0,0,0
0,United States,South Carolina,2020-08-05,0,0,0,0,0,0,0,0,2,0,0,0
1,United States,South Carolina,2020-08-01,0,3,0,0,0,0,0,0,2,0,0,0
1,United States,South Carolina,2020-08-02,0,3,0,0,0,0,0,0,2,0,0,0
1,United States,South Carolina,2020-08-03,0,3,0,0,0,0,0,0,2,0,0,0
1,United States,South Carolina,2020-08-04,0,3,0,0,0,0,0,0,2,0,0,0
1,United States,South Carolina,2020-08-05,0,3,0,0,0,0,0,0,2,0,0,0
2,United States,South Carolina,2020-08-01,0,3,0,0,0,0,0,4,2,0,0,0
2,United States,South Carolina,2020-08-02,0,3,0,0,0,0,0,4,2,0,0,0
2,United States,South Carolina,2020-08-03,0,3,0,0,0,0,0,4,2,0,0,0
2,United States,South Carolina,2020-08-04,0,3,0,0,0,0,0,4,2,0,0,0
2,United States,South Carolina,2020-08-05,0,3,0,0,0,0,0,4,2,0,0,0
3,United States,South Carolina,2020-08-01,0,3,0,0,0,0,0,4,2,0,0,4
3,United States,South Carolina,2020-08-02,0,3,0,0,0,0,0,4,2,0,0,4
3,United States,South Carolina,2020-08-03,0,3,0,0,0,0,0,4,2,0,0,4
3,United States,South Carolina,2020-08-04,0,3,0,0,0,0,0,4,2,0,0,4
3,United States,South Carolina,2020-08-05,0,3,0,0,0,0,0,4,2,0,0,4
4,United States,South Carolina,2020-08-01,3,3,0,0,0,0,0,4,2,0,0,4
4,United States,South Carolina,2020-08-02,3,3,0,0,0,0,0,4,2,0,0,4
4,United States,South Carolina,2020-08-03,3,3,0,0,0,0,0,4,2,0,0,4
4,United States,South Carolina,2020-08-04,3,3,0,0,0,0,0,4,2,0,0,4
4,United States,South Carolina,2020-08-05,3,3,0,0,0,0,0,4,2,0,0,4
5,United States,South Carolina,2020-08-01,3,3,0,4,0,0,0,4,2,0,0,4
5,United States,South Carolina,2020-08-02,3,3,0,4,0,0,0,4,2,0,0,4
5,United States,South Carolina,2020-08-03,3,3,0,4,0,0,0,4,2,0,0,4
5,United States,South Carolina,2020-08-04,3,3,0,4,0,0,0,4,2,0,0,4
5,United States,South Carolina,2020-08-05,3,3,0,4,0,0,0,4,2,0,0,4
6,United States,South Carolina,2020-08-01,3,3,0,4,0,0,0,4,2,3,0,4
6,United States,South Carolina,2020-08-02,3,3,0,4,0,0,0,4,2,3,0,4
6,United States,South Carolina,2020-08-03,3,3,0,4,0,0,0,4,2,3,0,4
6,United States,South Carolina,2020-08-04,3,3,0,4,0,0,0,4,2,3,0,4
6,United States,South Carolina,2020-08-05,3,3,0,4,0,0,0,4,2,3,0,4
7,United States,South Carolina,2020-08-01,3,3,0,4,0,0,2,4,2,3,0,4
7,United States,South Carolina,2020-08-02,3,3,0,4,0,0,2,4,2,3,0,4
7,United States,South Carolina,2020-08-03,3,3,0,4,0,0,2,4,2,3,0,4
7,United States,South Carolina,2020-08-04,3,3,0,4,0,0,2,4,2,3,0,4
7,United States,South Carolina,2020-08-05,3,3,0,4,0,0,2,4,2,3,0,4
8,United States,South Carolina,2020-08-01,3,3,0,4,2,0,2,4,2,3,0,4
8,United States,South Carolina,2020-08-02,3,3,0,4,2,0,2,4,2,3,0,4
8,United States,South Carolina,2020-08-03,3,3,0,4,2,0,2,4,2,3,0,4
8,United States,South Carolina,2020-08-04,3,3,0,4,2,0,2,4,2,3,0,4
8,United States,South Carolina,2020-08-05,3,3,0,4,2,0,2,4,2,3,0,4
9,United States,South Carolina,2020-08-01,3,3,0,4,2,3,2,4,2,3,0,4
9,United States,South Carolina,2020-08-02,3,3,0,4,2,3,2,4,2,3,0,4
9,United States,South Carolina,2020-08-03,3,3,0,4,2,3,2,4,2,3,0,4
9,United States,South Carolina,2020-08-04,3,3,0,4,2,3,2,4,2,3,0,4
9,United States,South Carolina,2020-08-05,3,3,0,4,2,3,2,4,2,3,0,4
0,United States,South Dakota,2020-08-01,0,0,0,0,0,3,0,0,0,0,0,0
0,United States,South Dakota,2020-08-02,0,0,0,0,0,3,0,0,0,0,0,0
0,United States,South Dakota,2020-08-03,0,0,0,0,0,3,0,0,0,0,0,0
0,United States,South Dakota,2020-08-04,0,0,0,0,0,3,0,0,0,0,0,0
0,United States,South Dakota,2020-08-05,0,0,0,0,0,3,0,0,0,0,0,0
1,United States,South Dakota,2020-08-01,0,0,0,0,0,3,0,4,0,0,0,0
1,United States,South Dakota,2020-08-02,0,0,0,0,0,3,0,4,0,0,0,0
1,United States,South Dakota,2020-08-03,0,0,0,0,0,3,0,4,0,0,0,0
1,United States,South Dakota,2020-08-04,0,0,0,0,0,3,0,4,0,0,0,0
1,United States,South Dakota,2020-08-05,0,0,0,0,0,3,0,4,0,0,0,0
2,United States,South Dakota,2020-08-01,0,3,0,0,0,3,0,4,0,0,0,0
2,United States,South Dakota,2020-08-02,0,3,0,0,0,3,0,4,0,0,0,0
2,United States,South Dakota,2020-08-03,0,3,0,0,0,3,0,4,0,0,0,0
2,United States,South Dakota,2020-08-04,0,3,0,0,0,3,0,4,0,0,0,0
2,United States,South Dakota,2020-08-05,0,3,0,0,0,3,0,4,0,0,0,0
3,United States,South Dakota,2020-08-01,0,3,0,0,0,3,0,4,0,3,0,0
3,United States,South Dakota,2020-08-02,0,3,0,0,0,3,0,4,0,3,0,0
3,United States,South Dakota,2020-08-03,0,3,0,0,0,3,0,4,0,3,0,0
3,United States,South Dakota,2020-08-04,0,3,0,0,0,3,0,4,0,3,0,0
3,United States,South Dakota,2020-08-05,0,3,0,0,0,3,0,4,0,3,0,0
4,United States,South Dakota,2020-08-01,0,3,0,0,2,3,0,4,0,3,0,0
4,United States,South Dakota,2020-08-02,0,3,0,0,2,3,0,4,0,3,0,0
4,United States,South Dakota,2020-08-03,0,3,0,0,2,3,0,4,0,3,0,0
4,United States,South Dakota,2020-08-04,0,3,0,0,2,3,0,4,0,3,0,0
4,United States,South Dakota,2020-08-05,0,3,0,0,2,3,0,4,0,3,0,0
5,United States,South Dakota,2020-08-01,3,3,0,0,2,3,0,4,0,3,0,0
5,United States,South Dakota,2020-08-02,3,3,0,0,2,3,0,4,0,3,0,0
5,United States,South Dakota,2020-08-03,3,3,0,0,2,3,0,4,0,3,0,0
5,United States,South Dakota,2020-08-04,3,3,0,0,2,3,0,4,0,3,0,0
5,United States,South Dakota,2020-08-05,3,3,0,0,2,3,0,4,0,3,0,0
6,United States,South Dakota,2020-08-01,3,3,0,0,2,3,2,4,0,3,0,0
6,United States,South Dakota,2020-08-02,3,3,0,0,2,3,2,4,0,3,0,0
6,United States,South Dakota,2020-08-03,3,3,0,0,2,3,2,4,0,3,0,0
6,United States,South Dakota,2020-08-04,3,3,0,0,2,3,2,4,0,3,0,0
6,United States,South Dakota,2020-08-05,3,3,0,0,2,3,2,4,0,3,0,0
7,United States,South Dakota,2020-08-01,3,3,0,0,2,3,2,4,0,3,2,0
7,United States,South Dakota,2020-08-02,3,3,0,0,2,3,2,4,0,3,2,0
7,United States,South Dakota,2020-08-03,3,3,0,0,2,3,2,4,0,3,2,0
7,United States,South Dakota,2020-08-04,3,3,0,0,2,3,2,4,0,3,2,0
7,United States,South Dakota,2020-08-05,3,3,0,0,2,3,2,4,0,3,2,0
8,United States,South Dakota,2020-08-01,3,3,0,4,2,3,2,4,0,3,2,0
8,United States,South Dakota,2020-08-02,3,3,0,4,2,3,2,4,0,3,2,0
8,United States,South Dakota,2020-08-03,3,3,0,4,2,3,2,4,0,3,2,0
8,United States,South Dakota,2020-08-04,3,3,0,4,2,3,2,4,0,3,2,0
8,United States,South Dakota,2020-08-05,3,3,0,4,2,3,2,4,0,3,2,0
9,United States,South Dakota,2020-08-01,3,3,0,4,2,3,2,4,0,3,2,4
9,United States,South Dakota,2020-08-02,3,3,0,4,2,3,2,4,0,3,2,4
9,United States,South Dakota,2020-08-03,3,3,0,4,2,3,2,4,0,3,2,4
9,United States,South Dakota,2020-08-04,3,3,0,4,2,3,2,4,0,3,2,4
9,United States,South Dakota,2020-08-05,3,3,0,4,2,3,2,4,0,3,2,4
0,United States,Tennessee,2020-08-01,0,0,0,0,0,0,0,4,0,0,0,0
0,United States,Tennessee,2020-08-02,0,0,0,0,0,0,0,4,0,0,0,0
0,United States,Tennessee,2020-08-03,0,0,0,0,0,0,0,4,0,0,0,0
0,United States,Tennessee,2020-08-04,0,0,0,0,0,0,0,4,0,0,0,0
0,United States,Tennessee,2020-08-05,0,0,0,0,0,0,0,4,0,0,0,0
1,United States,Tennessee,2020-08-01,0,0,0,4,0,0,0,4,0,0,0,0
1,United States,Tennessee,2020-08-02,0,0,0,4,0,0,0,4,0,0,0,0
1,United States,Tennessee,2020-08-03,0,0,0,4,0,0,0,4,0,0,0,0
1,United States,Tennessee,2020-08-04,0,0,0,4,0,0,0,4,0,0,0,0
1,United States,Tennessee,2020-08-05,0,0,0,4,0,0,0,4,0,0,0,0
2,United States,Tennessee,2020-08-01,0,3,0,4,0,0,0,4,0,0,0,0
2,United States,Tennessee,2020-08-02,0,3,0,4,0,0,0,4,0,0,0,0
2,United States,Tennessee,2020-08-03,0,3,0,4,0,0,0,4,0,0,0,0
2,United States,Tennessee,2020-08-04,0,3,0,4,0,0,0,4,0,0,0,0
2,United States,Tennessee,2020-08-05,0,3,0,4,0,0,0,4,0,0,0,0
3,United States,Tennessee,2020-08-01,3,3,0,4,0,0,0,4,0,0,0,0
3,United States,Tennessee,2020-08-02,3,3,0,4,0,0,0,4,0,0,0,0
3,United States,Tennessee,2020-08-03,3,3,0,4,0,0,0,4,0,0,0,0
3,United States,Tennessee,2020-08-04,3,3,0,4,0,0,0,4,0,0,0,0
3,United States,Tennessee,2020-08-05,3,3,0,4,0,0,0,4,0,0,0,0
4,United States,Tennessee,2020-08-01,3,3,0,4,0,0,0,4,2,0,0,0
4,United States,Tennessee,2020-08-02,3,3,0,4,0,0,0,4,2,0,0,0
4,United States,Tennessee,2020-08-03,3,3,0,4,0,0,0,4,2,0,0,0
4,United States,Tennessee,2020-08-04,3,3,0,4,0,0,0,4,2,0,0,0
4,United States,Tennessee,2020-08-05,3,3,0,4,0,0,0,4,2,0,0,0
5,United States,Tennessee,2020-08-01,3,3,0,4,0,0,0,4,2,3,0,0
5,United States,Tennessee,2020-08-02,3,3,0,4,0,0,0,4,2,3,0,0
5,United States,Tennessee,2020-08-03,3,3,0,4,0,0,0,4,2,3,0,0
5,United States,Tennessee,2020-08-04,3,3,0,4,0,0,0,4,2,3,0,0
5,United States,Tennessee,2020-08-05,3,3,0,4,0,0,0,4,2,3,0,0
6,United States,Tennessee,2020-08-01,3,3,0,4,2,0,0,4,2,3,0,0
6,United States,Tennessee,2020-08-02,3,3,0,4,2,0,0,4,2,3,0,0
6,United States,Tennessee,2020-08-03,3,3,0,4,2,0,0,4,2,3,0,0
6,United States,Tennessee,2020-08-04,3,3,0,4,2,0,0,4,2,3,0,0
6,United States,Tennessee,2020-08-05,3,3,0,4,2,0,0,4,2,3,0,0
7,United States,Tennessee,2020-08-01,3,3,0,4,2,0,2,4,2,3,0,0
7,United States,Tennessee,2020-08-02,3,3,0,4,2,0,2,4,2,3,0,0
7,United States,Tennessee,2020-08-03,3,3,0,4,2,0,2,4,2,3,0,0
7,United States,Tennessee,2020-08-04,3,3,0,4,2,0,2,4,2,3,0,0
7,United States,Tennessee,2020-08-05,3,3,0,4,2,0,2,4,2,3,0,0
8,United States,Tennessee,2020-08-01,3,3,2,4,2,0,2,4,2,3,0,0
8,United States,Tennessee,2020-08-02,3,3,2,4,2,0,2,4,2,3,0,0
8,United States,Tennessee,2020-08-03,3,3,2,4,2,0,2,4,2,3,0,0
8,United States,Tennessee,2020-08-04,3,3,2,4,2,0,2,4,2,3,0,0
8,United States,Tennessee,2020-08-05,3,3,2,4,2,0,2,4,2,3,0,0
9,United States,Tennessee,2020-08-01,3,3,2,4,2,0,2,4,2,3,0,4
9,United States,Tennessee,2020-08-02,3,3,2,4,2,0,2,4,2,3,0,4
9,United States,Tennessee,2020-08-03,3,3,2,4,2,0,2,4,2,3,0,4
9,United States,Tennessee,2020-08-04,3,3,2,4,2,0,2,4,2,3,0,4
9,United States,Tennessee,2020-08-05,3,3,2,4,2,0,2,4,2,3,0,4
0,United States,Texas,2020-08-01,0,3,0,0,0,0,0,0,0,0,0,0
0,United States,Texas,2020-08-02,0,3,0,0,0,0,0,0,0,0,0,0
0,United States,Texas,2020-08-03,0,3,0,0,0,0,0,0,0,0,0,0
0,United States,Texas,2020-08-04,0,3,0,0,0,0,0,0,0,0,0,0
0,United States,Texas,2020-08-05,0,3,0,0,0,0,0,0,0,0,0,0
1,United States,Texas,2020-08-01,0,3,0,0,0,0,0,0,0,3,0,0
1,United States,Texas,2020-08-02,0,3,0,0,0,0,0,0,0,3,0,0
1,United States,Texas,2020-08-03,0,3,0,0,0,0,0,0,0,3,0,0
1,United States,Texas,2020-08-04,0,3,0,0,0,0,0,0,0,3,0,0
1,United States,Texas,2020-08-05,0,3,0,0,0,0,0,0,0,3,0,0
2,United States,Texas,2020-08-01,0,3,2,0,0,0,0,0,0,3,0,0
2,United States,Texas,2020-08-02,0,3,2,0,0,0,0,0,0,3,0,0
2,United States,Texas,2020-08-03,0,3,2,0,0,0,0,0,0,3,0,0
2,United States,Texas,2020-08-04,0,3,2,0,0,0,0,0,0,3,0,0
2,United States,Texas,2020-08-05,0,3,2,0,0,0,0,0,0,3,0,0
3,United States,Texas,2020-08-01,3,3,2,0,0,0,0,0,0,3,0,0
3,United States,Texas,2020-08-02,3,3,2,0,0,0,0,0,0,3,0,0
3,United States,Texas,2020-08-03,3,3,2,0,0,0,0,0,0,3,0,0
3,United States,Texas,2020-08-04,3,3,2,0,0,0,0,0,0,3,0,0
3,United States,Texas,2020-08-05,3,3,2,0,0,0,0,0,0,3,0,0
4,United States,Texas,2020-08-01,3,3,2,0,2,0,0,0,0,3,0,0
4,United States,Texas,2020-08-02,3,3,2,0,2,0,0,0,0,3,0,0
4,United States,Texas,2020-08-03,3,3,2,0,2,0,0,0,0,3,0,0
4,United States,Texas,2020-08-04,3,3,2,0,2,0,0,0,0,3,0,0
4,United States,Texas,2020-08-05,3,3,2,0,2,0,0,0,0,3,0,0
5,United States,Texas,2020-08-01,3,3,2,4,2,0,0,0,0,3,0,0
5,United States,Texas,2020-08-02,3,3,2,4,2,0,0,0,0,3,0,0
5,United States,Texas,2020-08-03,3,3,2,4,2,0,0,0,0,3,0,0
5,United States,Texas,2020-08-04,3,3,2,4,2,0,0,0,0,3,0,0
5,United States,Texas,2020-08-05,3,3,2,4,2,0,0,0,0,3,0,0
6,United States,Texas,2020-08-01,3,3,2,4,2,0,0,4,0,3,0,0
6,United States,Texas,2020-08-02,3,3,2,4,2,0,0,4,0,3,0,0
6,United States,Texas,2020-08-03,3,3,2,4,2,0,0,4,0,3,0,0
6,United States,Texas,2020-08-04,3,3,2,4,2,0,0,4,0,3,0,0
6,United States,Texas,2020-08-05,3,3,2,4,2,0,0,4,0,3,0,0
7,United States,Texas,2020-08-01,3,3,2,4,2,3,0,4,0,3,0,0
7,United States,Texas,2020-08-02,3,3,2,4,2,3,0,4,0,3,0,0
7,United States,Texas,2020-08-03,3,3,2,4,2,3,0,4,0,3,0,0
7,United States,Texas,2020-08-04,3,3,2,4,2,3,0,4,0,3,0,0
7,United States,Texas,2020-08-05,3,3,2,4,2,3,0,4,0,3,0,0
8,United States,Texas,2020-08-01,3,3,2,4,2,3,0,4,2,3,0,0
8,United States,Texas,2020-08-02,3,3,2,4,2,3,0,4,2,3,0,0
8,United States,Texas,2020-08-03,3,3,2,4,2,3,0,4,2,3,0,0
8,United States,Texas,2020-08-04,3,3,2,4,2,3,0,4,2,3,0,0
8,United States,Texas,2020-08-05,3,3,2,4,2,3,0,4,2,3,0,0
9,United States,Texas,2020-08-01,3,3,2,4,2,3,0,4,2,3,0,4
9,United States,Texas,2020-08-02,3,3,2,4,2,3,0,4,2,3,0,4
9,United States,Texas,2020-08-03,3,3,2,4,2,3,0,4,2,3,0,4
9,United States,Texas,2020-08-04,3,3,2,4,2,3,0,4,2,3,0,4
9,United States,Texas,2020-08-05,3,3,2,4,2,3,0,4,2,3,0,4
0,United States,Utah,2020-08-01,0,0,0,0,0,0,0,0,0,3,0,0
0,United States,Utah,2020-08-02,0,0,0,0,0,0,0,0,0,3,0,0
0,United States,Utah,2020-08-03,0,0,0,0,0,0,0,0,0,3,0,0
0,United States,Utah,2020-08-04,0,0,0,0,0,0,0,0,0,3,0,0
0,United States,Utah,2020-08-05,0,0,0,0,0,0,0,0,0,3,0,0
1,United States,Utah,2020-08-01,0,3,0,0,0,0,0,0,0,3,0,0
1,United States,Utah,2020-08-02,0,3,0,0,0,0,0,0,0,3,0,0
1,United States,Utah,2020-08-03,0,3,0,0,0,0,0,0,0,3,0,0
1,United States,Utah,2020-08-04,0,3,0,0,0,0,0,0,0,3,0,0
1,United States,Utah,2020-08-05,0,3,0,0,0,0,0,0,0,3,0,0
2,United States,Utah,2020-08-01,3,3,0,0,0,0,0,0,0,3,0,0
2,United States,Utah,2020-08-02,3,3,0,0,0,0,0,0,0,3,0,0
2,United States,Utah,2020-08-03,3,3,0,0,0,0,0,0,0,3,0,0
2,United States,Utah,2020-08-04,3,3,0,0,0,0,0,0,0,3,0,0
2,United States,Utah,2020-08-05,3,3,0,0,0,0,0,0,0,3,0,0
